,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes,use_double_q_learning
7,7,0,"[0.0, 1.0]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
8,8,0,"[0.0, 1.0]",80,0.08798105330204294,0.9959807205041533,7.038484264163435,79.67845764033227,0,0.9,1000,False,True,"[128, 128]",False
9,9,0,"[0.0, 1.0]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
10,10,0,"[0.0, 1.0]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
11,11,0,"[0.0, 1.0]",80,0.0811647278471924,0.9891625386859715,6.493178227775393,79.13300309487772,0,0.9,1000,False,True,"[128, 128]",False
12,12,0,"[0.0, 1.0]",80,0.1015260284009772,0.9944861552867621,8.122082272078176,79.55889242294097,0,0.9,1000,False,True,"[128, 128]",False
13,13,0,"[0.0, 1.0]",80,0.09627655092221314,0.9967485894106092,7.7021240737770515,79.73988715284874,0,0.9,1000,False,True,"[128, 128]",False
14,14,0,"[0.0, 1.0]",80,0.09473598782407869,0.9952334378954578,7.5788790259262955,79.61867503163663,0,0.9,1000,False,True,"[128, 128]",False
15,15,0,"[0.0, 1.0]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
16,16,0,"[0.0, 1.0]",80,0.09288058280384938,0.9933394985015184,7.43044662430795,79.46715988012147,0,0.9,1000,False,True,"[128, 128]",False
17,17,0,"[0.0, 1.0]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
18,18,0,"[0.0, 1.0]",80,0.0837781599269883,0.9918140538374868,6.7022527941590635,79.34512430699894,0,0.9,1000,False,True,"[128, 128]",False
19,19,0,"[0.0, 1.0]",80,0.08870043896081181,0.9967382962617292,7.096035116864945,79.73906370093833,0,0.9,1000,False,True,"[128, 128]",False
20,0,1,"[0.03426066214012345, 0.9657393378598765]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
21,1,1,"[0.03426066214012345, 0.9657393378598765]",80,0.08796802644667315,0.9959807205041533,7.037442115733852,79.67845764033227,0,0.9,1000,False,True,"[128, 128]",False
22,2,1,"[0.03426066214012345, 0.9657393378598765]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
23,3,1,"[0.03426066214012345, 0.9657393378598765]",80,0.09100008995090889,0.9990110235344565,7.28000719607271,79.92088188275652,0,0.9,1000,False,True,"[128, 128]",False
24,4,1,"[0.03426066214012345, 0.9657393378598765]",80,0.09100008995090889,0.9990110235344565,7.28000719607271,79.92088188275652,0,0.9,1000,False,True,"[128, 128]",False
25,5,1,"[0.03426066214012345, 0.9657393378598765]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
26,6,1,"[0.03426066214012345, 0.9657393378598765]",80,0.08718725083590126,0.9952231447465776,6.9749800668721,79.6178515797262,0,0.9,1000,False,True,"[128, 128]",False
27,7,1,"[0.03426066214012345, 0.9657393378598765]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
28,8,1,"[0.03426066214012345, 0.9657393378598765]",80,0.08949805669474965,0.9974958720193049,7.159844535579972,79.7996697615444,0,0.9,1000,False,True,"[128, 128]",False
29,9,1,"[0.03426066214012345, 0.9657393378598765]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
30,10,1,"[0.03426066214012345, 0.9657393378598765]",80,0.09063256904516079,0.9986322356556686,7.2506055236128635,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
31,11,1,"[0.03426066214012345, 0.9657393378598765]",80,0.08795633589400882,0.988415256077276,7.0365068715207055,79.07322048618208,0,0.9,1000,False,True,"[128, 128]",False
32,12,1,"[0.03426066214012345, 0.9657393378598765]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
33,13,1,"[0.03426066214012345, 0.9657393378598765]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
34,14,1,"[0.03426066214012345, 0.9657393378598765]",80,0.08909269953037206,0.9895516197136395,7.127415962429765,79.16412957709116,0,0.9,1000,False,True,"[128, 128]",False
35,15,1,"[0.03426066214012345, 0.9657393378598765]",80,0.09553184274292373,0.9959910136530337,7.642547419433898,79.67928109224269,0,0.9,1000,False,True,"[128, 128]",False
36,16,1,"[0.03426066214012345, 0.9657393378598765]",80,0.08642941985759599,0.9944655689890018,6.914353588607679,79.55724551912014,0,0.9,1000,False,True,"[128, 128]",False
37,17,1,"[0.03426066214012345, 0.9657393378598765]",80,0.08796802644667315,0.9959807205041533,7.037442115733852,79.67845764033227,0,0.9,1000,False,True,"[128, 128]",False
38,18,1,"[0.03426066214012345, 0.9657393378598765]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
39,19,1,"[0.03426066214012345, 0.9657393378598765]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
40,0,2,"[0.0686956421304891, 0.9313043578695109]",80,0.0610508871997157,0.9690867811102135,4.884070975977256,77.52694248881708,0,0.9,1000,False,True,"[128, 128]",False
41,1,2,"[0.0686956421304891, 0.9313043578695109]",80,0.0954808277520105,0.9959910136530337,7.63846622016084,79.67928109224269,0,0.9,1000,False,True,"[128, 128]",False
42,2,2,"[0.0686956421304891, 0.9313043578695109]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
43,3,2,"[0.0686956421304891, 0.9313043578695109]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
44,4,2,"[0.0686956421304891, 0.9313043578695109]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
45,5,2,"[0.0686956421304891, 0.9313043578695109]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
46,6,2,"[0.0686956421304891, 0.9313043578695109]",80,0.08948468378951277,0.9974958720193049,7.158774703161021,79.7996697615444,0,0.9,1000,False,True,"[128, 128]",False
47,7,2,"[0.0686956421304891, 0.9313043578695109]",80,0.06979912751303691,0.9777989023223348,5.583930201042953,78.22391218578679,0,0.9,1000,False,True,"[128, 128]",False
48,8,2,"[0.0686956421304891, 0.9313043578695109]",80,0.09439573372756759,0.99485465001667,7.551658698205407,79.5883720013336,0,0.9,1000,False,True,"[128, 128]",False
49,9,2,"[0.0686956421304891, 0.9313043578695109]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
50,10,2,"[0.0686956421304891, 0.9313043578695109]",80,0.08034230364077409,0.9808394985015181,6.4273842912619275,78.46715988012144,0,0.9,1000,False,True,"[128, 128]",False
51,11,2,"[0.0686956421304891, 0.9313043578695109]",80,0.09663018242865282,0.9971273772893972,7.730414594292226,79.77019018315177,0,0.9,1000,False,True,"[128, 128]",False
52,12,2,"[0.0686956421304891, 0.9313043578695109]",80,0.0845738187562833,0.9925716295950625,6.765905500502663,79.405730367605,0,0.9,1000,False,True,"[128, 128]",False
53,13,2,"[0.0686956421304891, 0.9313043578695109]",80,0.09025538172548343,0.9982534477768807,7.220430538038674,79.86027582215046,0,0.9,1000,False,True,"[128, 128]",False
54,14,2,"[0.0686956421304891, 0.9313043578695109]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
55,15,2,"[0.0686956421304891, 0.9313043578695109]",80,0.09058334999036613,0.9986322356556686,7.24666799922929,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
56,16,2,"[0.0686956421304891, 0.9313043578695109]",80,0.09058334999036613,0.9986322356556686,7.24666799922929,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
57,17,2,"[0.0686956421304891, 0.9313043578695109]",80,0.08717425907101321,0.9952231447465776,6.973940725681057,79.6178515797262,0,0.9,1000,False,True,"[128, 128]",False
58,18,2,"[0.0686956421304891, 0.9313043578695109]",80,0.09063256904516079,0.9986322356556686,7.2506055236128635,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
59,19,2,"[0.0686956421304891, 0.9313043578695109]",80,0.08834675823801294,0.9963595083829413,7.067740659041035,79.7087606706353,0,0.9,1000,False,True,"[128, 128]",False
60,0,3,"[0.10316089698938634, 0.8968391030106136]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
61,1,3,"[0.10316089698938634, 0.8968391030106136]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
62,2,3,"[0.10316089698938634, 0.8968391030106136]",80,0.10080488219357694,0.9937285795291864,8.064390575486156,79.49828636233491,0,0.9,1000,False,True,"[128, 128]",False
63,3,3,"[0.10316089698938634, 0.8968391030106136]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
64,4,3,"[0.10316089698938634, 0.8968391030106136]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
65,5,3,"[0.10316089698938634, 0.8968391030106136]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
66,6,3,"[0.10316089698938634, 0.8968391030106136]",80,0.08986199924806013,0.9978746598980928,7.18895993984481,79.82997279184742,0,0.9,1000,False,True,"[128, 128]",False
67,7,3,"[0.10316089698938634, 0.8968391030106136]",80,0.08906794390182296,0.997117084140517,7.125435512145837,79.76936673124136,0,0.9,1000,False,True,"[128, 128]",False
68,8,3,"[0.10316089698938634, 0.8968391030106136]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
69,9,3,"[0.10316089698938634, 0.8968391030106136]",80,0.0954808277520105,0.9959910136530337,7.63846622016084,79.67928109224269,0,0.9,1000,False,True,"[128, 128]",False
70,10,3,"[0.10316089698938634, 0.8968391030106136]",80,0.0894452769766791,0.9974958720193049,7.155622158134328,79.7996697615444,0,0.9,1000,False,True,"[128, 128]",False
71,11,3,"[0.10316089698938634, 0.8968391030106136]",80,0.09058334999036613,0.9986322356556686,7.24666799922929,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
72,12,3,"[0.10316089698938634, 0.8968391030106136]",80,0.08794482658339295,0.9959807205041533,7.035586126671436,79.67845764033227,0,0.9,1000,False,True,"[128, 128]",False
73,13,3,"[0.10316089698938634, 0.8968391030106136]",80,0.07961149326032166,0.98764738717082,6.368919460825732,79.0117909736656,0,0.9,1000,False,True,"[128, 128]",False
74,14,3,"[0.10316089698938634, 0.8968391030106136]",80,0.08908118574424255,0.997117084140517,7.126494859539404,79.76936673124136,0,0.9,1000,False,True,"[128, 128]",False
75,15,3,"[0.10316089698938634, 0.8968391030106136]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
76,16,3,"[0.10316089698938634, 0.8968391030106136]",80,0.09058334999036613,0.9986322356556686,7.24666799922929,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
77,17,3,"[0.10316089698938634, 0.8968391030106136]",80,0.0954808277520105,0.9959910136530337,7.63846622016084,79.67928109224269,0,0.9,1000,False,True,"[128, 128]",False
78,18,3,"[0.10316089698938634, 0.8968391030106136]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
79,19,3,"[0.10316089698938634, 0.8968391030106136]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
80,0,4,"[0.1376491482844599, 0.8623508517155402]",80,0.09058334999036613,0.9986322356556686,7.24666799922929,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
81,1,4,"[0.1376491482844599, 0.8623508517155402]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
82,2,4,"[0.1376491482844599, 0.8623508517155402]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
83,3,4,"[0.1376491482844599, 0.8623508517155402]",80,0.08154351572598029,0.9895413265647595,6.523481258078423,79.16330612518075,0,0.9,1000,False,True,"[128, 128]",False
84,4,4,"[0.1376491482844599, 0.8623508517155402]",80,0.08419503087749541,0.9921928417162746,6.735602470199633,79.37542733730197,0,0.9,1000,False,True,"[128, 128]",False
85,5,4,"[0.1376491482844599, 0.8623508517155402]",80,0.08038058280402735,0.9808394985015182,6.430446624322188,78.46715988012146,0,0.9,1000,False,True,"[128, 128]",False
86,6,4,"[0.1376491482844599, 0.8623508517155402]",80,0.08151694644039101,0.9819758621378817,6.521355715231281,78.55806897103054,0,0.9,1000,False,True,"[128, 128]",False
87,7,4,"[0.1376491482844599, 0.8623508517155402]",80,0.08571018239264692,0.9937079932314262,6.856814591411754,79.4966394585141,0,0.9,1000,False,True,"[128, 128]",False
88,8,4,"[0.1376491482844599, 0.8623508517155402]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
89,9,4,"[0.1376491482844599, 0.8623508517155402]",80,0.07055866724113187,0.9785564780799106,5.644693379290549,78.28451824639285,0,0.9,1000,False,True,"[128, 128]",False
90,10,4,"[0.1376491482844599, 0.8623508517155402]",80,0.09063256904516079,0.9986322356556686,7.2506055236128635,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
91,11,4,"[0.1376491482844599, 0.8623508517155402]",80,0.03681997674342153,0.9372788924409111,2.9455981394737223,74.98231139527289,0,0.9,1000,False,True,"[128, 128]",False
92,12,4,"[0.1376491482844599, 0.8623508517155402]",80,0.07319705964787863,0.9812079932314258,5.855764771830291,78.49663945851407,0,0.9,1000,False,True,"[128, 128]",False
93,13,4,"[0.1376491482844599, 0.8623508517155402]",80,0.07886543128887585,0.9793243469863666,6.309234503110068,78.34594775890933,0,0.9,1000,False,True,"[128, 128]",False
94,14,4,"[0.1376491482844599, 0.8623508517155402]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
95,15,4,"[0.1376491482844599, 0.8623508517155402]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
96,16,4,"[0.1376491482844599, 0.8623508517155402]",80,0.09021569753386478,0.9982534477768807,7.217255802709182,79.86027582215046,0,0.9,1000,False,True,"[128, 128]",False
97,17,4,"[0.1376491482844599, 0.8623508517155402]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
98,18,4,"[0.1376491482844599, 0.8623508517155402]",80,0.09663018242865282,0.9971273772893972,7.730414594292226,79.77019018315177,0,0.9,1000,False,True,"[128, 128]",False
99,19,4,"[0.1376491482844599, 0.8623508517155402]",80,0.08906794390182296,0.997117084140517,7.125435512145837,79.76936673124136,0,0.9,1000,False,True,"[128, 128]",False
100,0,5,"[0.1721492265510355, 0.8278507734489645]",80,0.09627655092221314,0.9967485894106092,7.7021240737770515,79.73988715284874,0,0.9,1000,False,True,"[128, 128]",False
101,1,5,"[0.1721492265510355, 0.8278507734489645]",80,0.1027006773622621,0.9956225189231258,8.216054188980968,79.64980151385006,0,0.9,1000,False,True,"[128, 128]",False
102,2,5,"[0.1721492265510355, 0.8278507734489645]",80,0.08381624299735616,0.9918140538374868,6.705299439788493,79.34512430699894,0,0.9,1000,False,True,"[128, 128]",False
103,3,5,"[0.1721492265510355, 0.8278507734489645]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
104,4,5,"[0.1721492265510355, 0.8278507734489645]",80,0.08038058280402736,0.9808394985015182,6.430446624322189,78.46715988012146,0,0.9,1000,False,True,"[128, 128]",False
105,5,5,"[0.1721492265510355, 0.8278507734489645]",80,0.09058334999036613,0.9986322356556686,7.24666799922929,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
106,6,5,"[0.1721492265510355, 0.8278507734489645]",80,0.12015334283355543,0.9903503680667358,9.612267426684435,79.22802944533886,0,0.9,1000,False,True,"[128, 128]",False
107,7,5,"[0.1721492265510355, 0.8278507734489645]",80,0.10004912816141653,0.9929710037716106,8.003930252913323,79.43768030172885,0,0.9,1000,False,True,"[128, 128]",False
108,8,5,"[0.1721492265510355, 0.8278507734489645]",80,0.10313442481688931,0.9960013068019137,8.250753985351144,79.6801045441531,0,0.9,1000,False,True,"[128, 128]",False
109,9,5,"[0.1721492265510355, 0.8278507734489645]",80,0.0845738187562833,0.9925716295950625,6.765905500502663,79.405730367605,0,0.9,1000,False,True,"[128, 128]",False
110,10,5,"[0.1721492265510355, 0.8278507734489645]",80,0.07131624299870762,0.9793140538374864,5.705299439896609,78.34512430699891,0,0.9,1000,False,True,"[128, 128]",False
111,11,5,"[0.1721492265510355, 0.8278507734489645]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
112,12,5,"[0.1721492265510355, 0.8278507734489645]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
113,13,5,"[0.1721492265510355, 0.8278507734489645]",80,0.08265331007675462,0.9831122257742455,6.61226480614037,78.64897806193964,0,0.9,1000,False,True,"[128, 128]",False
114,14,5,"[0.1721492265510355, 0.8278507734489645]",80,0.09063256904516079,0.9986322356556686,7.2506055236128635,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
115,15,5,"[0.1721492265510355, 0.8278507734489645]",80,0.09663018242865282,0.9971273772893972,7.730414594292226,79.77019018315177,0,0.9,1000,False,True,"[128, 128]",False
116,16,5,"[0.1721492265510355, 0.8278507734489645]",80,0.1027006773622621,0.9956225189231258,8.216054188980968,79.64980151385006,0,0.9,1000,False,True,"[128, 128]",False
117,17,5,"[0.1721492265510355, 0.8278507734489645]",80,0.09891279849646822,0.9918346401352469,7.913023879717458,79.34677121081975,0,0.9,1000,False,True,"[128, 128]",False
118,18,5,"[0.1721492265510355, 0.8278507734489645]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
119,19,5,"[0.1721492265510355, 0.8278507734489645]",80,0.10800550262740358,0.9933600847992785,8.640440210192287,79.46880678394228,0,0.9,1000,False,True,"[128, 128]",False
120,0,6,"[0.20664561558665467, 0.7933543844133454]",80,0.1083825303895056,0.9937388726780665,8.670602431160448,79.49910981424532,0,0.9,1000,False,True,"[128, 128]",False
121,1,6,"[0.20664561558665467, 0.7933543844133454]",80,0.11184654602901054,0.9820170347334022,8.947723682320843,78.56136277867218,0,0.9,1000,False,True,"[128, 128]",False
122,2,6,"[0.20664561558665467, 0.7933543844133454]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
123,3,6,"[0.20664561558665467, 0.7933543844133454]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
124,4,6,"[0.20664561558665467, 0.7933543844133454]",80,0.10800550262740358,0.9933600847992785,8.640440210192287,79.46880678394228,0,0.9,1000,False,True,"[128, 128]",False
125,5,6,"[0.20664561558665467, 0.7933543844133454]",80,0.09100008995090889,0.9990110235344565,7.28000719607271,79.92088188275652,0,0.9,1000,False,True,"[128, 128]",False
126,6,6,"[0.20664561558665467, 0.7933543844133454]",80,0.08911730933121867,0.997117084140517,7.129384746497493,79.76936673124136,0,0.9,1000,False,True,"[128, 128]",False
127,7,6,"[0.20664561558665467, 0.7933543844133454]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
128,8,6,"[0.20664561558665467, 0.7933543844133454]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
129,9,6,"[0.20664561558665467, 0.7933543844133454]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
130,10,6,"[0.20664561558665467, 0.7933543844133454]",80,0.09967040917738432,0.9850267514659452,7.973632734190746,78.80214011727561,0,0.9,1000,False,True,"[128, 128]",False
131,11,6,"[0.20664561558665467, 0.7933543844133454]",80,0.08227452219796676,0.9827334378954575,6.581961775837341,78.6186750316366,0,0.9,1000,False,True,"[128, 128]",False
132,12,6,"[0.20664561558665467, 0.7933543844133454]",80,0.1083825303895056,0.9937388726780665,8.670602431160448,79.49910981424532,0,0.9,1000,False,True,"[128, 128]",False
133,13,6,"[0.20664561558665467, 0.7933543844133454]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
134,14,6,"[0.20664561558665467, 0.7933543844133454]",80,0.11099407489179706,0.9736939945489491,8.879525991343765,77.89551956391593,0,0.9,1000,False,True,"[128, 128]",False
135,15,6,"[0.20664561558665467, 0.7933543844133454]",80,0.1027006773622621,0.9956225189231258,8.216054188980968,79.64980151385006,0,0.9,1000,False,True,"[128, 128]",False
136,16,6,"[0.20664561558665467, 0.7933543844133454]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
137,17,6,"[0.20664561558665467, 0.7933543844133454]",80,0.07699806118050234,0.9849958720193049,6.159844894440187,78.7996697615444,0,0.9,1000,False,True,"[128, 128]",False
138,18,6,"[0.20664561558665467, 0.7933543844133454]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
139,19,6,"[0.20664561558665467, 0.7933543844133454]",80,0.1083825303895056,0.9937388726780665,8.670602431160448,79.49910981424532,0,0.9,1000,False,True,"[128, 128]",False
140,0,7,"[0.24114127690708875, 0.7588587230929114]",80,0.11977455495476752,0.9899715801879478,9.581964396381402,79.19772641503583,0,0.9,1000,False,True,"[128, 128]",False
141,1,7,"[0.24114127690708875, 0.7588587230929114]",80,0.11257758517988273,0.982774610490978,9.006206814390618,78.62196883927824,0,0.9,1000,False,True,"[128, 128]",False
142,2,7,"[0.24114127690708875, 0.7588587230929114]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
143,3,7,"[0.24114127690708875, 0.7588587230929114]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
144,4,7,"[0.24114127690708875, 0.7588587230929114]",80,0.0731836131070577,0.9660770643776706,5.854689048564617,77.28616515021365,0,0.9,1000,False,True,"[128, 128]",False
145,5,7,"[0.24114127690708875, 0.7588587230929114]",80,0.12017987936234395,0.9903503680667358,9.614390348987516,79.22802944533886,0,0.9,1000,False,True,"[128, 128]",False
146,6,7,"[0.24114127690708875, 0.7588587230929114]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
147,7,7,"[0.24114127690708875, 0.7588587230929114]",80,0.08078593996840414,0.9887837508071836,6.462875197472331,79.10270006457469,0,0.9,1000,False,True,"[128, 128]",False
148,8,7,"[0.24114127690708875, 0.7588587230929114]",80,0.1083825303895056,0.9937388726780665,8.670602431160448,79.49910981424532,0,0.9,1000,False,True,"[128, 128]",False
149,9,7,"[0.24114127690708875, 0.7588587230929114]",80,0.04174421916766392,0.9422031348651536,3.339537533413113,75.37625078921229,0,0.9,1000,False,True,"[128, 128]",False
150,10,7,"[0.24114127690708875, 0.7588587230929114]",80,0.10313442481688931,0.9960013068019137,8.250753985351144,79.6801045441531,0,0.9,1000,False,True,"[128, 128]",False
151,11,7,"[0.24114127690708875, 0.7588587230929114]",80,0.1087897064698848,0.9941176605568544,8.703176517590784,79.52941284454835,0,0.9,1000,False,True,"[128, 128]",False
152,12,7,"[0.24114127690708875, 0.7588587230929114]",80,0.11896014529692037,0.9892140044303721,9.516811623753629,79.13712035442977,0,0.9,1000,False,True,"[128, 128]",False
153,13,7,"[0.24114127690708875, 0.7588587230929114]",80,0.1250775852577979,0.9877091460641007,10.006206820623833,79.01673168512805,0,0.9,1000,False,True,"[128, 128]",False
154,14,7,"[0.24114127690708875, 0.7588587230929114]",80,0.08646750293625324,0.9944655689890018,6.91740023490026,79.55724551912014,0,0.9,1000,False,True,"[128, 128]",False
155,15,7,"[0.24114127690708875, 0.7588587230929114]",80,0.08722336616051199,0.9952231447465776,6.977869292840959,79.6178515797262,0,0.9,1000,False,True,"[128, 128]",False
156,16,7,"[0.24114127690708875, 0.7588587230929114]",80,0.08227452219794332,0.9827334378954576,6.581961775835465,78.61867503163661,0,0.9,1000,False,True,"[128, 128]",False
157,17,7,"[0.24114127690708875, 0.7588587230929114]",80,0.09025538172548343,0.9982534477768807,7.220430538038674,79.86027582215046,0,0.9,1000,False,True,"[128, 128]",False
158,18,7,"[0.24114127690708875, 0.7588587230929114]",80,0.09063256904516079,0.9986322356556686,7.2506055236128635,79.89057885245349,0,0.9,1000,False,True,"[128, 128]",False
159,19,7,"[0.24114127690708875, 0.7588587230929114]",80,0.11974798572672822,0.9824061157610704,9.579838858138258,78.59248926088563,0,0.9,1000,False,True,"[128, 128]",False
160,0,8,"[0.27564088744796483, 0.7243591125520351]",80,0.2212425120145173,0.9420630495259038,17.699400961161384,75.3650439620723,0,0.9,1000,False,True,"[128, 128]",False
161,1,8,"[0.27564088744796483, 0.7243591125520351]",80,0.1595188940835224,0.9701305872212229,12.761511526681792,77.61044697769783,0,0.9,1000,False,True,"[128, 128]",False
162,2,8,"[0.27564088744796483, 0.7243591125520351]",80,0.13331388985352474,0.9560530200901945,10.66511118828198,76.48424160721557,0,0.9,1000,False,True,"[128, 128]",False
163,3,8,"[0.27564088744796483, 0.7243591125520351]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
164,4,8,"[0.27564088744796483, 0.7243591125520351]",80,0.13154351572598041,0.9865830755766172,10.523481258078434,78.92664604612938,0,0.9,1000,False,True,"[128, 128]",False
165,5,8,"[0.27564088744796483, 0.7243591125520351]",80,0.14506273499648314,0.9747489640387583,11.605018799718652,77.97991712310066,0,0.9,1000,False,True,"[128, 128]",False
166,6,8,"[0.27564088744796483, 0.7243591125520351]",80,0.1599526066350715,0.9677958816386815,12.79620853080572,77.42367053109452,0,0.9,1000,False,True,"[128, 128]",False
